song_id,song_name,song_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,artist_id,album_id
390SoXV3B8FdjyoNTWbZfr,Blue  Lonesome,35,0.479,0.374,-7.546,0.0315,0.482,0.00385,0.121,0.423,174.299,306773,blues,168,167
7cOzgDiU8MLB8IkK1RsWn1,Kiss Of Death,43,0.725,0.315,-8.48,0.0369,0.72,0.00259,0.0869,0.298,126.39,425787,blues,169,168
0I2ELF6uHlL4ABu9aFiou7,Right Place Wrong Time,61,0.789,0.494,-13.702,0.0456,0.0923,0.000408,0.144,0.826,104.593,175240,blues,170,169
20Rl0qVkWJXhoOIYKTBnX7,This Sky,39,0.416,0.54,-10.93,0.0317,0.692,0.607,0.12,0.234,100.983,391987,blues,171,170
0LA1P4jVcRRY5RgYPONRy2,Wee Baby Blues,38,0.662,0.204,-16.075,0.0762,0.78,0.162,0.0867,0.359,78.304,200507,blues,172,171
7qs2lxaKqVJvLnShNmB0CI,Chicago Is My Home,28,0.741,0.775,-4.24,0.0663,0.586,0.156,0.0742,0.69,113.485,289627,blues,173,172
4r8SUh9LlVOph5jfx1Q4nE,Another Man Done Gone,39,0.839,0.941,-9.531,0.192,0.56,0.038,0.167,0.835,118.555,138693,blues,174,173
3P4Gea27d72D1y0YwDdpWq,On the Road Again,29,0.589,0.315,-14.362,0.102,0.896,1.93E-06,0.0934,0.765,153.517,170907,blues,175,174
7cUsW9mL1lf2a7rACOS5dA,TwoFisted Mama,35,0.554,0.528,-13.879,0.0486,0.148,0.00462,0.319,0.808,144.02,203467,blues,176,175
4SCge41oDQOTIcfmhnYvAQ,I Want My Dog To Live Longer The Greatest Wish,37,0.872,0.308,-9.942,0.0428,0.9,1.11E-06,0.12,0.727,106.215,167307,blues,177,176
0yqpt8kklxBeMD8dpvoD8l,Life by the Drop,43,0.511,0.686,-5.02,0.0278,0.017,0.00265,0.119,0.309,110.509,185693,blues,178,177
0VW1dAC98JfVPLGd7oj2lM,Ten Million Slaves,42,0.487,0.408,-9.266,0.0269,0.563,0.0128,0.3,0.552,132.347,247573,blues,179,178
4LzDBTzu9Nuwmy3f03X2CD,North West Blues,34,0.413,0.558,-9.049,0.0407,0.000617,0.246,0.495,0.314,82.229,476827,blues,180,179
1Lj5iw5MbxYQ6Eu44t5hTn,Graveyard Blues,35,0.48,0.641,-10.999,0.0412,0.139,0.2,0.342,0.386,119.922,166533,blues,181,79
2glwN5raCeEn0EdjKrNw6i,Lonely Bed,46,0.487,0.538,-7.429,0.0397,0.33,0.00609,0.103,0.269,118.039,456947,blues,182,180
6DCALWbYX0BCOAGy0hMmRs,Lie To Me,56,0.621,0.693,-8.755,0.0407,0.579,0.000295,0.0634,0.896,112.439,251307,blues,183,181
3b6wUTEuMoarUGWb9d5kLj,Hate It When You Leave,48,0.77,0.381,-15.085,0.03,0.441,0.00331,0.115,0.894,104.291,298952,blues,184,182
11cESBsdgnYNiBMmdFiiMk,My Hearts In Texas,33,0.479,0.882,-4.26,0.0556,0.00653,3.70E-06,0.313,0.784,153.101,124907,blues,185,183
19aE9JrFOAlIgHWPm8ni37,Back In A Cadillac,37,0.601,0.861,-5.513,0.0463,0.0153,0.000102,0.0723,0.668,119.724,208027,blues,186,184
6SHY7l1MnVRL6bpecfr1SE,You Dont Know My Mind,27,0.695,0.181,-16.616,0.0656,0.711,0,0.118,0.784,112.639,159493,blues,187,185
2keoEzk1hbZD5fw3SHJ0H3,Catfish Blues,36,0.603,0.42,-12.86,0.0564,0.978,0.0198,0.103,0.851,184.247,175453,blues,188,186
4YJ1KDI6tUSapyD6XTAg8i,Hit Or Miss,55,0.796,0.375,-13.338,0.072,0.0971,0.000736,0.0498,0.643,88.958,234531,blues,189,187
7n3WO6ESKS1uCI9fgkGs66,Id Love to Change the World  2004 Remaster,65,0.383,0.516,-12.032,0.0344,0.202,0.193,0.114,0.371,118.144,224133,blues,190,188
1qtdOYQJCvQByFnxWvpz4C,Blue Drops Of Rain,37,0.75,0.615,-8.337,0.0302,0.104,0.00156,0.116,0.831,110.478,284267,blues,191,189
1th3PrxWqMrDJeCxHL6gH1,The Love Me Or Die,49,0.617,0.524,-5.44,0.0611,0.848,1.83E-05,0.114,0.92,150.544,234600,blues,192,190
1Y7PR1ThUf9Q5rPOnNAeWK,The Walk,42,0.624,0.517,-11.941,0.0515,0.528,2.73E-06,0.116,0.895,76.817,161893,blues,193,191
6a8dj8aEePSuxRdinOHVtF,Garter Snake Blues,22,0.789,0.212,-11.259,0.04,0.987,0.679,0.246,0.725,99.822,197147,blues,194,192
4wMgpoQRdho9EydxvZBfOA,My Heart Bleeds Blue,35,0.609,0.821,-6.614,0.0261,0.0368,0.00921,0.0837,0.713,98.441,268293,blues,195,193
4L5CoX6wjqXCgz2j423TeX,The Barbers Guitar,41,0.524,0.486,-7.531,0.0324,0.0883,0.835,0.0964,0.601,131.63,366250,blues,196,194
0skbvkOV05qLg59AwhDwbY,Groove with Me,28,0.821,0.688,-5.759,0.0663,0.16,0.0355,0.0654,0.552,99.591,243707,blues,197,195
2uYbT9w61amgpdsxN9Ozx3,Lets Get High,22,0.698,0.609,-6.993,0.0485,0.743,0,0.188,0.665,131.057,232413,blues,198,196
3IPpgcViKQ2E81XgMnT3yw,Hellbound Train,52,0.268,0.567,-17.114,0.0355,0.0529,0.681,0.157,0.518,163.057,550507,blues,199,197
7eG1BnCa7VYmbNM5uMuCRN,Dont Think Twice Its All Right  Live,48,0.461,0.418,-7.076,0.0444,0.596,1.50E-06,0.973,0.338,80.773,274013,blues,200,198
4bkP8kgURzdcy6kb0RyV74,Hill Stomp,30,0.447,0.555,-10.118,0.0439,0.0547,0.811,0.116,0.664,189.396,179747,blues,201,199
3Z6CsStOnLhwMlFEhTg9T3,Down into Mexico,50,0.522,0.762,-8.656,0.0353,0.0637,0.234,0.06,0.484,85.561,275000,blues,202,200
75GGQpqQwXVnIK5UPKEveI,Worried Life Blues,18,0.616,0.165,-12.976,0.0368,0.986,9.85E-05,0.154,0.523,109.965,174800,blues,203,201
28hAbUS1ml3FK4fOyshS99,Boogie Woogie Country Girl,36,0.506,0.942,-4.183,0.033,0.0449,0.159,0.0876,0.931,159.862,199573,blues,204,202
6ddW43iu0xvDjFeEVxTgXk,Barbecue Blues,21,0.585,0.4,-11.197,0.0292,0.975,0.000606,0.186,0.637,92.504,192880,blues,205,203
5jtf7Po8DDZoHK3APUUWeu,The Twelves The Dirty Dozens,33,0.571,0.423,-11.155,0.0536,0.942,0.00201,0.117,0.713,101.764,191107,blues,206,204
6JQ2ea1sN8sguE1XWvYQlD,In the Middle of the Night,39,0.552,0.682,-8.322,0.0386,0.448,7.89E-06,0.0939,0.944,151.113,280480,blues,207,205
3iS8LUhAd7dgSJcBGNEhfi,Bull Doze Blues,38,0.533,0.254,-13.001,0.0465,0.972,0.000137,0.0908,0.545,100.532,205027,blues,208,206
7eGAVjUPCA6sQ0vR3xenwf,Tanqueray,38,0.731,0.573,-12.462,0.0376,0.0183,0.0861,0.0626,0.78,113.71,294133,blues,209,207
4eL5gboRL6w3KU3qvvSxLP,Delta Hurricane,31,0.466,0.813,-7.681,0.0458,0.0138,0.00259,0.0474,0.83,182.414,267800,blues,210,208
6LYtBOkkTUNQ6RTHAyFflL,No More My Lawd,33,0.569,0.0171,-13.325,0.0388,0.958,0.00185,0.173,0.269,136.807,129400,blues,211,209
21KesEVtM4qjz5DszRT5jr,Cool Guitars,40,0.606,0.835,-9.078,0.0593,0.000999,0.000776,0.154,0.58,125.314,223640,blues,212,210
5Slvh2ZqC9ZFFX57MuAdx6,Hoodoo on Me,36,0.473,0.729,-8.626,0.0696,0.000934,0.56,0.124,0.762,127.163,214000,blues,213,211
0OaJJswWnsxmeyOnLwUZKm,Stackolee,15,0.541,0.323,-6.212,0.0371,0.926,0.00207,0.297,0.53,116.94,226493,blues,214,212
7tCZOAxyB7a41TGe2liLHu,Blue Tarp Blues,38,0.365,0.858,-5.709,0.0486,0.00233,0.0427,0.331,0.809,74.633,280120,blues,215,213
1QUeDz1qJAwl7m4nYmEIWJ,Hoo Doo,46,0.731,0.534,-9.082,0.0571,0.0684,0.0433,0.214,0.673,124.573,146685,blues,216,214
5UlokrsKgBObpODBXwTW0B,Freight train,43,0.397,0.203,-18.596,0.0292,0.979,0.193,0.106,0.489,103.885,166373,blues,217,215
5kOI40ScJts057FfbPuPN7,Baby Dont Do It,37,0.473,0.61,-5.062,0.0644,0.631,6.88E-06,0.346,0.567,87.244,171027,blues,218,216
5pr6IqzE159r8sDiPilG49,Holding You Up For Love,26,0.554,0.727,-8.132,0.0264,0.285,7.79E-06,0.267,0.582,97.47,369400,blues,219,217
1iHbbd44X6nmnF6may22sd,Mystery Woman,38,0.492,0.0284,-22.104,0.0536,0.699,0.028,0.104,0.172,184.371,301733,blues,220,218
1asEw2nftED92wW9t6q2ao,Times Have Changed,38,0.679,0.779,-5.184,0.0371,0.0732,0.0631,0.158,0.847,86.887,317973,blues,221,219
4ELNJYhb5QgG4eqTPnnAkS,Louisiana Woman,9,0.634,0.676,-5.884,0.0651,0.25,0.000676,0.0874,0.452,110.277,319120,blues,222,220
1CtKHwDqsH3ctcCCI18N0g,Everybody Needs Somebody to Love,63,0.492,0.928,-4.037,0.071,0.61,0.00259,0.368,0.92,194.078,203453,blues,223,221
2YUciaeXBmsmLNTEKpOS11,Gangster Of Love,43,0.803,0.488,-8.571,0.116,0.704,0,0.337,0.866,119.091,182547,blues,224,222
3JggrSor1wtd74bvF2fsmz,Double Trouble,36,0.467,0.457,-9.548,0.0371,0.936,0.0201,0.159,0.6,106.441,163933,blues,1,223
3GlWQKV9uiSui0AoOZ8PaM,I Got My Mojo Working,38,0.682,0.586,-10.984,0.0959,0.346,0.0648,0.0884,0.865,118.567,286960,blues,2,224
1Q6anBZ21FGcaHvR50d326,Snatch It Back And Hold It,41,0.765,0.408,-13.079,0.167,0.0984,0,0.141,0.891,136.713,174467,blues,3,225
05oMNN5Rbv6rVqyFFG9uTl,Baby What You Want Me To Do,47,0.582,0.302,-11.624,0.0353,0.947,0.0107,0.0931,0.642,94.288,144427,blues,5,226
60Xj5mdE068zva3Kjdn0xQ,Dust My Broom,24,0.507,0.66,-4.957,0.0306,0.0115,0.336,0.322,0.696,100.783,175040,blues,6,6
1aHR9fHIvmcNQ9oOVqQExT,Bring It On Home,50,0.827,0.396,-11.511,0.0388,0.616,0.00533,0.126,0.586,110.997,156867,blues,4,227
22rdkPDxRvaJ6y5zN3QYc0,Thats All I Need,27,0.562,0.406,-11.634,0.0363,0.246,0,0.0717,0.495,66.69,198474,blues,7,7
6X27jyPX2QZZkDt0VHrwOg,Little Boy Blue,30,0.539,0.476,-9.69,0.0472,0.628,0.00151,0.0856,0.451,77.47,207627,blues,8,8
41s9iG3fTuu32yBnmDLCcZ,Mojo Hand,46,0.596,0.545,-8.913,0.064,0.456,5.53E-05,0.329,0.718,146.953,179733,blues,9,228
3Gq3uFAdJltar4ddwboPby,Little Red Rooster,49,0.584,0.278,-18.566,0.0312,0.55,0.21,0.255,0.75,81.712,215027,blues,10,10
3gg0xEc2b4eEbYySLmfFU1,Mean Old World,51,0.73,0.235,-15.276,0.0355,0.527,0.0112,0.0663,0.624,87.226,247373,blues,11,229
2DbjWyRtXmbOGyN1C1Kdbp,Im A King Bee,47,0.712,0.58,-7.233,0.0263,0.401,0.000271,0.166,0.887,112.692,182440,blues,12,230
5Mpt8MfB3OUJIERUnjOGum,Thats All Right  1950 Single Version,47,0.508,0.248,-13.409,0.0348,0.642,4.49E-05,0.291,0.497,74.283,170373,blues,13,13
5ZUxxja3WzBZUFF6P9M9HN,Someday Electric,37,0.581,0.333,-14.209,0.032,0.944,0.472,0.332,0.488,94.197,206800,blues,15,231
0HDVrhFUpCvPpTntHeqnxT,Im A Woman,38,0.558,0.829,-5.58,0.0797,0.11,9.27E-06,0.0495,0.615,109.195,274507,blues,14,232
0RRdZvhfPvt05CyLtfxZMT,Mama Talk To Your Daughter,42,0.606,0.369,-8.977,0.177,0.831,0.00314,0.0761,0.569,136.734,141667,blues,17,233
57W5o6ojTFtydDMZ0mDDB3,Juke,50,0.566,0.657,-10.33,0.0693,0.751,0.896,0.156,0.643,145.359,164893,blues,16,16
0yhaJakScntU0D11JtaNDH,Steppin Out,32,0.479,0.402,-12.767,0.0853,0.751,0.959,0.115,0.839,174.659,123004,blues,19,234
3KSchPNSklO5McIqRH3qYX,Im Your Hoochie Coochie Man,54,0.542,0.588,-9.268,0.0665,0.67,0.158,0.241,0.881,113.948,238533,blues,18,18
4lbqUtqgX3dITgYJMBjCDS,Aint Got Nobody,45,0.536,0.723,-13.898,0.0415,0.165,0.00812,0.288,0.916,126.737,210493,blues,20,235
6Nv8dfTm2qMjJeP7OL3hO7,John the Revelator,37,0.668,0.0423,-16.374,0.369,0.805,0,0.433,0.564,129.482,149867,blues,22,22
444K26ZZpRg8kFlVK0vLZ1,Jockey Full Of Bourbon,42,0.746,0.673,-8.944,0.0905,0.596,4.92E-05,0.107,0.933,152.259,212400,blues,23,23
2SN7hLyPSHyBKwykU0k0No,Mean Old World Tk. 1,33,0.561,0.195,-17.093,0.195,0.962,0.000126,0.337,0.516,80.771,183432,blues,25,236
0pgpmYkOwFnNLsyyIETixm,Sweet Little Angel,41,0.631,0.238,-14.54,0.0849,0.662,0.000411,0.079,0.554,80.007,330893,blues,24,24
2dp14VWbIxOVNmaWKkVB1r,One Bourbon One Scotch One Beer,57,0.746,0.56,-14.789,0.0565,0.494,0,0.316,0.854,124.68,184960,blues,21,227
6ECnAHxGQilDe32zQqfdz3,You Dont Want Me,48,0.593,0.464,-16.925,0.0374,0.509,0.000214,0.166,0.763,113.001,316667,blues,27,27
7j02rdE5RVtNcNMuLGY5SS,Spoonful,58,0.821,0.376,-13.622,0.0487,0.669,1.39E-05,0.106,0.824,119.039,170000,blues,26,237
7f6335NYzOYXaEGQsQQX69,Why Dont We Do It In The Road,40,0.508,0.503,-14.461,0.03,0.39,0.00193,0.084,0.904,176.344,227346,blues,28,238
2Qj1FilGsXITZbFVmVeoLy,Im Tore Down,53,0.64,0.496,-11.124,0.0413,0.616,4.63E-05,0.183,0.954,116.632,253333,blues,29,29
3OHj5SY6j7Ftmfa7qZJWoa,Down Home Blues,30,0.677,0.503,-13.637,0.0335,0.612,0.000272,0.288,0.844,111.147,383933,blues,30,239
7lpsRa4kcNoxSHUDNDXpnn,Evil Woman,36,0.544,0.271,-17.69,0.0672,0.767,6.10E-06,0.0728,0.68,113.784,261093,blues,31,31
5qeIvBRIpXOd1u3M0WJI7y,Youre Gonna Ruin Me Baby,33,0.634,0.734,-6.353,0.0762,0.384,0.00204,0.366,0.581,115.591,216547,blues,32,240
6QECt4RBTcK4oa8tiVdnpg,Mystery Train,42,0.663,0.881,-8.562,0.0418,0.619,0.00128,0.481,0.841,126.044,155280,blues,34,34
1au0UriYTUH9aM9QN5FsLF,Move On Down The Road,32,0.557,0.674,-10.983,0.0374,0.0225,0.0345,0.144,0.868,134.158,180040,blues,35,35
5DUWIeIriroyHEbPdqxEFG,Oh Pretty Woman  Mono Mix,46,0.793,0.388,-12.419,0.0316,0.152,0.782,0.0877,0.736,105.968,168298,blues,33,33
0BfVCv8lMEHxEWZlo85Zso,Crossroads,33,0.365,0.79,-9.166,0.0404,0.28,0.0174,0.144,0.903,144.833,165093,blues,36,241
6hJqobCBH4TqF6Q9SjuOYY,Little Boy Blue,34,0.382,0.33,-15.964,0.0784,0.385,0.000707,0.196,0.647,205.835,194573,blues,37,37
4ccdgqrPG8n28V0FWnWWL9,Saint James Infirmary,39,0.733,0.261,-14.56,0.0496,0.494,0.0412,0.0581,0.622,91.276,143520,blues,38,38
69PdgDDV16OgjRqIPUMSGB,Im Satisfied,42,0.654,0.134,-24.417,0.0334,0.944,0.121,0.11,0.807,95.847,174400,blues,39,39
0PVdbSPydF3CZSPIZVTZvv,Speak My Mind,38,0.596,0.663,-10.286,0.0489,0.628,0.115,0.269,0.848,112.62,137427,blues,40,242
5cQ7tg9pZauOxt7K7GuUQS,Parchman Farm Blues,29,0.565,0.295,-11.088,0.0392,0.916,0.552,0.176,0.657,98.003,162467,blues,41,243
67L8LqiE2SM3ZXUb2GaNJX,Should I Wait,21,0.638,0.738,-9.563,0.0271,0.0315,0.000634,0.211,0.816,104.098,304600,blues,42,244
6OszZ52oPNc7zNhNyy5oRA,Ramblin,35,0.437,0.259,-14.505,0.0612,0.988,0.326,0.0982,0.615,169.021,154827,blues,43,245
6NTCurUHy71S0XKVtyQtqT,You Dont Know What Love Is,40,0.626,0.582,-8.536,0.094,0.167,0.000222,0.304,0.911,84.727,237107,blues,44,44
1o1tRlpQj5hD8PGayqwHkQ,Rag Mama Rag,29,0.794,0.412,-11.546,0.0815,0.942,0.0109,0.119,0.773,116.644,183827,blues,45,246
0E3Ck752Kw29gVpyAVDLDo,Lovesick Soul,30,0.608,0.565,-7.807,0.0411,0.684,0.00136,0.145,0.775,87.583,236733,blues,46,79
32ecOrsdCwvQFf3GFDkEVj,Every Time I Get To Drinking,32,0.397,0.36,-11.233,0.0414,0.934,0.409,0.0656,0.462,80.736,162893,blues,47,247
7mfJmTN0CG7tUN6F9299xA,Bury You in a Paper Sack,30,0.638,0.587,-11.639,0.0374,0.51,0.0415,0.104,0.962,118.729,275333,blues,48,248
33hrofhwmIk6hrnkpbCsmq,Cross Road Blues  Take 1,41,0.702,0.186,-16.121,0.0604,0.978,0.000683,0.0895,0.576,106.793,157800,blues,49,249
74tZbUXCBYNhpKsQQknmM1,Rollin And Tumblin,31,0.677,0.261,-14.846,0.0579,0.908,0.00221,0.0633,0.672,122.699,156933,blues,50,250
2LtpyfWWnr5V96l3Js7LLX,Good Morning Little Schoolgirl,35,0.502,0.433,-14.619,0.0339,0.668,0.002,0.167,0.566,103.467,201600,blues,51,251
3K1I4gBtggUMx9360SkT9w,Hard Time Killing Floor Blues,40,0.528,0.0702,-22.222,0.0406,0.826,0.000365,0.1,0.265,78.239,203560,blues,52,252
2FtX5tOFUVOyjcGQiuGR8f,Damn Right Ive Got the Blues,54,0.353,0.921,-5.64,0.0758,0.0488,0.065,0.314,0.526,145.589,271653,blues,53,253
6K7oyxhh6ZaleBQgRl8fF9,Bad Luck Blues Alternative Take,32,0.455,0.301,-14.102,0.0487,0.0944,5.25E-05,0.38,0.733,200.981,155293,blues,54,54
0C7qBmJDcg13XMdgXCJQjC,Help Me,29,0.549,0.456,-10.267,0.0298,0.1,5.38E-05,0.0466,0.65,106.798,210000,blues,55,55
6EopIjLuOcoccD3Prb2RFp,Death Valley Blues,26,0.752,0.177,-14.262,0.0475,0.718,2.00E-05,0.0869,0.467,81.01,163000,blues,56,254
5TjuQd2TgP2zQrEZdoCM2S,Sometimes Im Right,39,0.564,0.274,-13.608,0.035,0.647,0.303,0.102,0.157,125.148,429244,blues,57,255
24NQfrn2hnZLHivLvoMw98,Cold Cold Feeling,34,0.452,0.409,-11.857,0.0434,0.841,0.142,0.389,0.702,179.61,344107,blues,58,256
7cUrNFs6eHOlAoyNZQxYAG,Help Me,35,0.58,0.409,-10.731,0.0964,0.64,0.00321,0.138,0.305,115.26,246000,blues,59,59
1sDjmXKAe3w6jUSmNsgsdK,It Hurts Me Too,32,0.628,0.46,-7.93,0.0308,0.993,0.00904,0.133,0.711,97.145,153187,blues,60,60
2T6QJ7Ax9evXGxvGXBC8le,Freight Train to Ride,36,0.568,0.221,-15.144,0.137,0.827,0.097,0.0601,0.356,98.847,208493,blues,61,257
21dxQBD3qgLnL9cFQ86Cdo,A Spoonful Blues,24,0.455,0.325,-12.884,0.0449,0.993,0.892,0.128,0.671,199.585,192840,blues,63,63
1HRx7dciQYCv76XvbBDAGM,TBone Shuffle,49,0.537,0.695,-9.88,0.0377,0.00393,0.188,0.084,0.77,131.307,295693,blues,62,258
0seGiOfOZUuW3KDhywVYo9,You Was Born to Die,23,0.489,0.298,-9.272,0.0781,0.996,0.289,0.111,0.618,213.555,171413,blues,64,259
1gmD8S3i2TKBPxWbanoYJi,Kissing in the Dark,31,0.737,0.397,-9.798,0.0485,0.963,0.0371,0.109,0.832,139.902,151253,blues,65,260
1sNvjndPMfyyLXvcgkwQxQ,One Scotch One Bourbon One Beer,40,0.722,0.181,-17.643,0.0891,0.923,1.21E-06,0.148,0.58,62.02,179600,blues,66,261
1CQujRaW5SyQUf2MeTtWiz,See My Jumper Hangin On The Line,35,0.525,0.216,-13.635,0.0559,0.829,0.00339,0.335,0.137,175.288,171293,blues,67,262
2R7uUQ0Dehu80gsOcydQC9,Bo Diddley,54,0.809,0.701,-12.484,0.0574,0.176,0,0.184,0.563,105.696,149013,blues,68,68
0EzykG4pYlmmGTihakWGRL,Its Nobodys Fault but Mine,40,0.676,0.252,-14.01,0.039,0.98,7.38E-05,0.11,0.483,83.901,188533,blues,69,69
5txOpfLvxVs0dASX7tOZ6n,Looking for a Sweetie,31,0.639,0.156,-15.286,0.136,0.939,0.000911,0.144,0.328,92.305,228800,blues,70,263
2weDaSchvoctn3YrbtDCmx,Key To The Highway,29,0.432,0.419,-11.859,0.035,0.794,1.41E-06,0.293,0.755,102.773,139076,blues,71,264
1tVX38Zaf1rKJOkAuMXef4,The Moon Is Rising,31,0.488,0.407,-5.767,0.0361,0.919,0.000761,0.106,0.651,177.89,164213,blues,72,72
1Ig4IXxrtv5zeUxtnIbHGx,The Battle Is Over But The War Goes On,30,0.686,0.378,-14.863,0.0332,0.292,0.083,0.0984,0.954,147.644,166627,blues,73,73
05R5ITnJvTH6VIs4bTsRFo,Sloppy Drunk Blues,14,0.751,0.231,-12.63,0.0493,0.885,7.35E-06,0.0541,0.959,110.295,193480,blues,74,265
06seDLtwax1URGUWMM1Tzb,Crossroads,28,0.537,0.356,-8.6,0.0458,0.927,0.0653,0.307,0.312,92.399,206467,blues,75,266
0ECyZFXS02fUPW1AxMCUBQ,Rolling With The Punches,32,0.73,0.799,-8.254,0.0258,0.0742,0.01,0.176,0.884,99.785,394333,blues,76,267
14u5dfxMsAxW2sqEUSR8to,I Gotta Try You Girl,39,0.65,0.538,-10.123,0.0327,0.72,0.784,0.0851,0.679,165.536,326867,blues,77,268
1SHZaeNgwBhSCWdLXDVH71,Indiana Wants Me,28,0.506,0.481,-15.4,0.0283,0.0583,6.50E-06,0.344,0.888,90.015,214973,blues,78,269
4e613iLxwhJMH1tnRmVlNr,Trying To Get Ahead,33,0.493,0.362,-6.872,0.0363,0.342,0.00369,0.0626,0.231,149.156,172133,blues,79,79
4yIetWIOrL4UknXPogikEg,Black Snake Moan,28,0.579,0.25,-10.824,0.0511,0.99,0.028,0.135,0.443,145.054,170027,blues,80,80
2f47wE92JeVnJ8EM0IGsNQ,Everythings Gonna Be All Right,33,0.692,0.625,-10.375,0.0362,0.883,0.0888,0.282,0.842,118.774,279800,blues,81,270
7DEJhOhpEPH4Rd5FiZBnWC,When Death Come Creeping in Your Room Run Sinner Run  Take 1 Remastered Version,30,0.55,0.0952,-19.704,0.0499,0.954,0.000905,0.103,0.65,170.85,177960,blues,82,271
4nFUyC6eDW1wJsYSYLMqZd,Dont Cha Know,41,0.644,0.727,-9.459,0.0453,0.29,0.00025,0.14,0.94,127.93,260733,blues,83,272
7Bmo1L24zfcPK54Jkv0nmg,Judge Harsh Blues,30,0.487,0.183,-10.503,0.0397,0.99,5.31E-05,0.172,0.391,105.411,185373,blues,84,273
0z996lfA5XGfC9uwVaBIUW,Givin Up On Love,36,0.456,0.389,-11.568,0.0339,0.239,0.0364,0.356,0.399,179.074,347880,blues,85,274
23SzMsoS9zOwacAc9z7IDN,Liquor Store Blues,24,0.673,0.384,-9.407,0.0359,0.957,0.00377,0.262,0.702,89.532,149147,blues,87,87
04XR8eIFR3gOGCYOvT6kOS,The Stumble,45,0.498,0.464,-12.763,0.0291,0.205,0.063,0.304,0.803,138.242,173200,blues,86,275
67x6MplGQC4XMWV4esq1T8,Blues After Hours,21,0.527,0.287,-14.01,0.0417,0.981,0.895,0.117,0.414,78.771,184907,blues,89,276
4Vfgc4BdSKM2hRlkaRFc9C,Bring It On Home To Me,58,0.425,0.489,-9.063,0.0268,0.0162,0.000111,0.106,0.497,96.777,190373,blues,88,88
5KZrHPwscBkXturVJCJlM4,Now That Im Down,46,0.49,0.338,-13.657,0.2,0.472,4.31E-06,0.109,0.463,140.533,362400,blues,90,277
4hv2Pkp66pnIrUBuS95Snw,California  Live,46,0.477,0.321,-17.534,0.0351,0.75,0.757,0.695,0.663,106.463,571080,blues,91,278
6kUj1CGKq1k7ofG5aAqGqT,How Long How Long Blues,26,0.631,0.251,-12.264,0.0487,0.953,1.51E-05,0.118,0.448,85.463,183573,blues,92,92
00i9Z1TAcZyXG5lARRz4GI,Midnight Special  Remastered 2002,18,0.521,0.255,-12.747,0.0645,0.906,0,0.203,0.625,148.401,185520,blues,93,279
0tYJ6uY0ETQOtOM8KySMSp,Mean Mistreater,47,0.554,0.49,-8.725,0.0267,0.736,0.00728,0.327,0.578,67.591,232453,blues,94,94
2gkEufrsoGisa7p4rh6K22,Really,35,0.382,0.547,-9.312,0.0315,0.024,0.409,0.179,0.437,81.353,326173,blues,95,95
1ADc4I9nlzy4rJOrLxzTzl,Well I Done Got Over It,34,0.622,0.318,-13.1,0.0762,0.341,0,0.0999,0.855,125.856,147440,blues,96,96
3kYLpeRglpJLQkCsbp7p4j,I ll Play the Blues for You,51,0.654,0.316,-18.692,0.041,0.786,0.0563,0.131,0.697,94.485,317133,blues,97,97
1AW3odaoNryctebMUlD2tt,Thats What Love Will Make You Do,42,0.693,0.739,-10.047,0.0601,0.2,0.0469,0.0523,0.775,91.399,229707,blues,98,132
74iOextZ9kGlKLJomjh1BH,Lollipop Mama,34,0.725,0.474,-12.326,0.104,0.416,0.0882,0.301,0.706,91.214,230427,blues,99,99
2Z9bN4v0RG8TRkcgw3htap,Camp Washington ChileIf You Have To Know,37,0.365,0.732,-11.272,0.0332,0.0232,0.56,0.969,0.788,124.177,454000,blues,100,280
3E0VKSvZp76kvBU2WwwBul,Leaving Trunk,57,0.542,0.502,-10.607,0.0515,0.195,0.00812,0.174,0.948,174.11,289560,blues,101,101
7vsJLJHAYHRmovTbRTgRFx,Diggin My Potatoes,31,0.65,0.383,-13.074,0.0464,0.505,0,0.392,0.864,110.522,217227,blues,102,281
3c0LKucNXSYtmbuHUtiNPf,SheWolf,35,0.623,0.384,-15.216,0.0493,0.541,0.011,0.0675,0.619,160.484,281267,blues,103,103
3MFNgRHgDdunMaG3ynhzqZ,Life Is Beautiful,12,0.651,0.462,-9.011,0.0336,0.81,3.30E-06,0.136,0.567,80.289,256493,blues,104,282
13U5RkUCkBeSPHqctBcHzR,Cigarette Blues,24,0.583,0.209,-12.74,0.037,0.969,0.000253,0.116,0.526,101.079,198533,blues,105,105
51eO3uxag2ZhvnqWePYeVv,Elegy for a Bluesman,36,0.389,0.483,-10.374,0.029,0.812,0.905,0.115,0.202,122.085,340693,blues,106,283
06s7QRpHfeiKL3YCIRTKxg,This Man,44,0.759,0.852,-6.535,0.0448,0.774,0.0267,0.0917,0.889,80.619,306533,blues,107,284
0GkM9T6C7nzkgWUbK7E2cd,Going To Canada,29,0.536,0.417,-13.785,0.123,0.72,0.00478,0.312,0.758,95.997,234907,blues,108,285
6IIngEBJRQQumwt1MA3Y6y,Sweet Home Chicago,30,0.629,0.467,-9.373,0.0375,0.644,0.273,0.078,0.488,119.251,295000,blues,109,109
6PJE3j017zKto7sv2wUrNy,Motivational Speaker,31,0.608,0.849,-6.66,0.0389,0.00371,0.0259,0.112,0.644,101.517,235720,blues,110,286
